iStep,time,X,Y,Z,Vx,Vy,Vz,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,Fcpx,Fcpy,Fcpz,Tcpx,Tcpy,Tcpz,SumUx,SumUy,SumUz,SumTx,SumTy,SumTz
2112,0.528,4,2,4,0,0,0,0,0,0,275.998,-109.281,-264.754,-57.9075,147.023,-130.818,0,0,0,0,0,0,53.0343,6.50907,37.7787,27.0925,-15.5789,-34.7226
2113,0.52825,4,2,4,0,0,0,0,0,0,275.359,-109.717,-264.542,-57.5184,147.78,-130.958,0,0,0,0,0,0,52.9875,6.44636,37.7307,27.0277,-15.7081,-34.6496
2114,0.5285,4,2,4,0,0,0,0,0,0,274.743,-110.109,-264.255,-57.0744,148.476,-131.096,0,0,0,0,0,0,52.9407,6.37688,37.6269,26.9089,-15.8036,-34.5884
2115,0.52875,4,2,4,0,0,0,0,0,0,274.127,-110.44,-263.884,-56.5841,149.108,-131.199,0,0,0,0,0,0,52.889,6.25319,37.5142,26.7977,-15.9027,-34.5669
2116,0.529,4,2,4,0,0,0,0,0,0,273.482,-110.793,-263.555,-56.1261,149.765,-131.283,0,0,0,0,0,0,52.8834,6.19178,37.4834,26.7328,-16.0491,-34.5104
2117,0.52925,4,2,4,0,0,0,0,0,0,272.803,-111.182,-263.258,-55.7099,150.446,-131.357,0,0,0,0,0,0,52.8299,6.15008,37.5037,26.7186,-16.2395,-34.4052
2118,0.5295,4,2,4,0,0,0,0,0,0,272.111,-111.585,-263.019,-55.36,151.171,-131.442,0,0,0,0,0,0,52.7838,6.05826,37.5353,26.7171,-16.4236,-34.3203
2119,0.52975,4,2,4,0,0,0,0,0,0,271.418,-112.002,-262.866,-55.0582,151.955,-131.557,0,0,0,0,0,0,52.7744,5.90147,37.5074,26.6829,-16.5559,-34.3375
2120,0.53,4,2,4,0,0,0,0,0,0,270.761,-112.375,-262.622,-54.6573,152.669,-131.67,0,0,0,0,0,0,52.7545,5.82885,37.4066,26.5705,-16.642,-34.2998
2121,0.53025,4,2,4,0,0,0,0,0,0,270.119,-112.729,-262.321,-54.1954,153.342,-131.784,0,0,0,0,0,0,52.698,5.76166,37.2741,26.4493,-16.718,-34.2423
2122,0.5305,4,2,4,0,0,0,0,0,0,269.474,-113.062,-261.945,-53.689,153.95,-131.876,0,0,0,0,0,0,52.5811,5.70204,37.1603,26.3395,-16.8199,-34.1126
2123,0.53075,4,2,4,0,0,0,0,0,0,268.826,-113.449,-261.632,-53.221,154.601,-131.997,0,0,0,0,0,0,52.5902,5.63496,37.2525,26.3825,-17.0489,-34.0697
2124,0.531,4,2,4,0,0,0,0,0,0,268.155,-113.843,-261.356,-52.7962,155.281,-132.107,0,0,0,0,0,0,52.5887,5.54087,37.2726,26.3672,-17.2273,-34.0621
2125,0.53125,4,2,4,0,0,0,0,0,0,267.455,-114.221,-261.118,-52.4356,155.989,-132.198,0,0,0,0,0,0,52.5573,5.44132,37.2416,26.2918,-17.3648,-34.0216
2126,0.5315,4,2,4,0,0,0,0,0,0,266.753,-114.575,-260.908,-52.1068,156.721,-132.287,0,0,0,0,0,0,52.5311,5.34817,37.168,26.1965,-17.459,-33.9859
2127,0.53175,4,2,4,0,0,0,0,0,0,266.081,-114.907,-260.619,-51.6726,157.385,-132.39,0,0,0,0,0,0,52.4747,5.25104,37.0602,26.1018,-17.5415,-33.9519
2128,0.532,4,2,4,0,0,0,0,0,0,265.409,-115.261,-260.28,-51.2065,158.003,-132.5,0,0,0,0,0,0,52.3488,5.21943,36.952,25.9701,-17.6343,-33.7805
2129,0.53225,4,2,4,0,0,0,0,0,0,264.744,-115.638,-259.907,-50.7208,158.594,-132.64,0,0,0,0,0,0,52.3101,5.10067,36.9301,25.9311,-17.7774,-33.7406
2130,0.5325,4,2,4,0,0,0,0,0,0,264.094,-116.029,-259.581,-50.2534,159.226,-132.807,0,0,0,0,0,0,52.3419,4.95428,36.9744,25.9459,-17.9733,-33.7991
2131,0.53275,4,2,4,0,0,0,0,0,0,263.421,-116.373,-259.293,-49.8248,159.88,-132.919,0,0,0,0,0,0,52.2758,4.91025,36.9731,25.9132,-18.1396,-33.6756
2132,0.533,4,2,4,0,0,0,0,0,0,262.709,-116.706,-259.12,-49.519,160.622,-132.989,0,0,0,0,0,0,52.2358,4.84469,36.9881,25.923,-18.326,-33.6202
2133,0.53325,4,2,4,0,0,0,0,0,0,261.991,-117.009,-258.91,-49.1814,161.329,-133.046,0,0,0,0,0,0,52.216,4.82827,36.925,25.8305,-18.4312,-33.5371
2134,0.5335,4,2,4,0,0,0,0,0,0,261.292,-117.332,-258.588,-48.7368,161.945,-133.136,0,0,0,0,0,0,52.1425,4.79589,36.777,25.6534,-18.4687,-33.3987
2135,0.53375,4,2,4,0,0,0,0,0,0,260.621,-117.7,-258.192,-48.2427,162.506,-133.288,0,0,0,0,0,0,52.0774,4.65716,36.7016,25.5568,-18.5725,-33.3615
2136,0.534,4,2,4,0,0,0,0,0,0,259.966,-118.071,-257.82,-47.7471,163.082,-133.465,0,0,0,0,0,0,52.002,4.55107,36.6617,25.4831,-18.7102,-33.2856
2137,0.53425,4,2,4,0,0,0,0,0,0,259.296,-118.414,-257.498,-47.2851,163.691,-133.6,0,0,0,0,0,0,51.9516,4.49041,36.6924,25.4661,-18.8959,-33.1922
2138,0.5345,4,2,4,0,0,0,0,0,0,258.584,-118.722,-257.263,-46.9014,164.367,-133.674,0,0,0,0,0,0,51.9355,4.36778,36.7387,25.4988,-19.0953,-33.2202
2139,0.53475,4,2,4,0,0,0,0,0,0,257.848,-119.017,-257.122,-46.6101,165.112,-133.713,0,0,0,0,0,0,51.9347,4.3029,36.7276,25.4644,-19.2507,-33.2261
2140,0.535,4,2,4,0,0,0,0,0,0,257.113,-119.305,-256.903,-46.2323,165.789,-133.749,0,0,0,0,0,0,51.8981,4.26089,36.6432,25.347,-19.3389,-33.1538
2141,0.53525,4,2,4,0,0,0,0,0,0,256.437,-119.641,-256.555,-45.7474,166.362,-133.884,0,0,0,0,0,0,51.877,4.07809,36.5309,25.2332,-19.4093,-33.2104
2142,0.5355,4,2,4,0,0,0,0,0,0,255.792,-119.999,-256.142,-45.2255,166.885,-134.07,0,0,0,0,0,0,51.7223,3.99042,36.3709,25.0633,-19.4535,-33.0469
2143,0.53575,4,2,4,0,0,0,0,0,0,255.131,-120.333,-255.736,-44.6849,167.412,-134.223,0,0,0,0,0,0,51.5716,3.94264,36.2608,24.9325,-19.5373,-32.8801
2144,0.536,4,2,4,0,0,0,0,0,0,254.429,-120.65,-255.422,-44.2439,168.011,-134.328,0,0,0,0,0,0,51.5259,3.91252,36.2803,24.9119,-19.7112,-32.774
2145,0.53625,4,2,4,0,0,0,0,0,0,253.682,-120.919,-255.211,-43.9121,168.684,-134.362,0,0,0,0,0,0,51.4912,3.95332,36.281,24.8631,-19.8656,-32.6237
2146,0.5365,4,2,4,0,0,0,0,0,0,252.921,-121.208,-255.061,-43.6009,169.405,-134.403,0,0,0,0,0,0,51.5839,3.86399,36.3564,24.9177,-20.0726,-32.7215
2147,0.53675,4,2,4,0,0,0,0,0,0,252.203,-121.522,-254.787,-43.1692,170.021,-134.507,0,0,0,0,0,0,51.5699,3.67576,36.2469,24.8083,-20.1381,-32.8137
2148,0.537,4,2,4,0,0,0,0,0,0,251.544,-121.851,-254.387,-42.6417,170.535,-134.691,0,0,0,0,0,0,51.5298,3.52723,36.1331,24.6616,-20.1925,-32.8174
2149,0.53725,4,2,4,0,0,0,0,0,0,250.895,-122.154,-253.92,-42.0741,170.996,-134.865,0,0,0,0,0,0,51.5053,3.40829,36.1384,24.6421,-20.3509,-32.8025
2150,0.5375,4,2,4,0,0,0,0,0,0,250.22,-122.476,-253.543,-41.5916,171.525,-135.029,0,0,0,0,0,0,51.333,3.36829,36.0526,24.5595,-20.4544,-32.5922
2151,0.53775,4,2,4,0,0,0,0,0,0,249.474,-122.753,-253.272,-41.2289,172.134,-135.082,0,0,0,0,0,0,51.2549,3.38324,36.0437,24.5372,-20.6169,-32.4323
2152,0.538,4,2,4,0,0,0,0,0,0,248.692,-123.013,-253.092,-40.9255,172.821,-135.097,0,0,0,0,0,0,51.1838,3.37808,35.9884,24.4891,-20.7386,-32.3072
2153,0.53825,4,2,4,0,0,0,0,0,0,247.946,-123.294,-252.898,-40.5802,173.493,-135.175,0,0,0,0,0,0,51.0765,3.37285,35.8022,24.2741,-20.7375,-32.1454
2154,0.5385,4,2,4,0,0,0,0,0,0,247.248,-123.59,-252.575,-40.0929,174.05,-135.314,0,0,0,0,0,0,51.0851,3.22575,35.7732,24.2304,-20.8646,-32.2177
2155,0.53875,4,2,4,0,0,0,0,0,0,246.586,-123.884,-252.149,-39.5196,174.525,-135.471,0,0,0,0,0,0,51.0858,3.08419,35.8233,24.2316,-21.0555,-32.2466
2156,0.539,4,2,4,0,0,0,0,0,0,245.929,-124.19,-251.758,-39.0164,175.024,-135.645,0,0,0,0,0,0,51.0822,2.97033,35.8602,24.2146,-21.2351,-32.2555
2157,0.53925,4,2,4,0,0,0,0,0,0,245.212,-124.473,-251.43,-38.6055,175.568,-135.754,0,0,0,0,0,0,51.0576,2.87818,35.8702,24.2081,-21.4095,-32.2693
2158,0.5395,4,2,4,0,0,0,0,0,0,244.434,-124.716,-251.192,-38.2631,176.186,-135.769,0,0,0,0,0,0,50.9308,2.88423,35.755,24.0637,-21.4776,-32.0724
2159,0.53975,4,2,4,0,0,0,0,0,0,243.664,-124.964,-251.007,-37.9502,176.857,-135.81,0,0,0,0,0,0,50.8422,2.83271,35.645,23.9331,-21.544,-31.9693
2160,0.54,4,2,4,0,0,0,0,0,0,242.949,-125.213,-250.726,-37.526,177.437,-135.916,0,0,0,0,0,0,50.8287,2.72401,35.5818,23.8567,-21.6385,-31.9851
2161,0.54025,4,2,4,0,0,0,0,0,0,242.256,-125.495,-250.312,-36.9644,177.894,-136.07,0,0,0,0,0,0,50.7472,2.57512,35.4337,23.7163,-21.6576,-31.9637
2162,0.5405,4,2,4,0,0,0,0,0,0,241.578,-125.811,-249.891,-36.4165,178.349,-136.26,0,0,0,0,0,0,50.668,2.47754,35.333,23.5943,-21.717,-31.8931
2163,0.54075,4,2,4,0,0,0,0,0,0,240.876,-126.107,-249.51,-35.965,178.834,-136.421,0,0,0,0,0,0,50.6556,2.45518,35.3932,23.5996,-21.9234,-31.8222
2164,0.541,4,2,4,0,0,0,0,0,0,240.111,-126.336,-249.206,-35.5787,179.381,-136.473,0,0,0,0,0,0,50.5229,2.48438,35.3317,23.4989,-22.0328,-31.5865
2165,0.54125,4,2,4,0,0,0,0,0,0,239.32,-126.549,-248.977,-35.2428,179.993,-136.499,0,0,0,0,0,0,50.5367,2.36006,35.3332,23.4926,-22.1892,-31.6636
2166,0.5415,4,2,4,0,0,0,0,0,0,238.57,-126.754,-248.718,-34.8487,180.58,-136.551,0,0,0,0,0,0,50.5264,2.30824,35.2809,23.397,-22.286,-31.6486
2167,0.54175,4,2,4,0,0,0,0,0,0,237.857,-127.008,-248.355,-34.3171,181.068,-136.674,0,0,0,0,0,0,50.4153,2.21631,35.1699,23.2555,-22.3346,-31.5488
2168,0.542,4,2,4,0,0,0,0,0,0,237.173,-127.309,-247.936,-33.7534,181.504,-136.866,0,0,0,0,0,0,50.3431,2.01802,35.1507,23.2217,-22.4722,-31.5751
2169,0.54225,4,2,4,0,0,0,0,0,0,236.48,-127.608,-247.549,-33.2719,181.963,-137.049,0,0,0,0,0,0,50.2956,1.95635,35.1422,23.1952,-22.6197,-31.5006
2170,0.5425,4,2,4,0,0,0,0,0,0,235.737,-127.852,-247.233,-32.8692,182.483,-137.145,0,0,0,0,0,0,50.1951,1.99103,35.0807,23.1106,-22.7253,-31.3081
2171,0.54275,4,2,4,0,0,0,0,0,0,234.965,-128.046,-246.968,-32.5154,183.044,-137.177,0,0,0,0,0,0,50.1098,1.92793,35.0275,23.0445,-22.8459,-31.2587
2172,0.543,4,2,4,0,0,0,0,0,0,234.192,-128.208,-246.735,-32.1767,183.637,-137.193,0,0,0,0,0,0,50.0419,1.90125,34.9686,22.9196,-22.9404,-31.1332
2173,0.54325,4,2,4,0,0,0,0,0,0,233.449,-128.405,-246.434,-31.723,184.166,-137.26,0,0,0,0,0,0,50.0342,1.82815,34.9186,22.8354,-23.0302,-31.1217
2174,0.5435,4,2,4,0,0,0,0,0,0,232.742,-128.674,-246.03,-31.1908,184.596,-137.422,0,0,0,0,0,0,50.0149,1.67512,34.8794,22.7826,-23.1359,-31.1871
2175,0.54375,4,2,4,0,0,0,0,0,0,232.029,-128.974,-245.609,-30.6869,185.007,-137.607,0,0,0,0,0,0,49.9135,1.54037,34.7908,22.6785,-23.2085,-31.1421
2176,0.544,4,2,4,0,0,0,0,0,0,231.308,-129.24,-245.257,-30.2462,185.477,-137.76,0,0,0,0,0,0,49.8893,1.51052,34.806,22.6569,-23.3704,-31.0513
2177,0.54425,4,2,4,0,0,0,0,0,0,230.56,-129.435,-244.967,-29.8557,185.997,-137.832,0,0,0,0,0,0,49.8469,1.49885,34.7798,22.6075,-23.5046,-30.9712
2178,0.5445,4,2,4,0,0,0,0,0,0,229.8,-129.568,-244.733,-29.4954,186.568,-137.838,0,0,0,0,0,0,49.7209,1.44843,34.5964,22.4345,-23.502,-30.8757
2179,0.54475,4,2,4,0,0,0,0,0,0,229.044,-129.732,-244.49,-29.1015,187.133,-137.88,0,0,0,0,0,0,49.762,1.3072,34.5962,22.4012,-23.6462,-30.9985
2180,0.545,4,2,4,0,0,0,0,0,0,228.32,-129.954,-244.082,-28.5793,187.54,-137.999,0,0,0,0,0,0,49.7208,1.17936,34.554,22.3136,-23.7389,-31.0111
2181,0.54525,4,2,4,0,0,0,0,0,0,227.608,-130.263,-243.649,-28.0495,187.92,-138.212,0,0,0,0,0,0,49.5653,1.13178,34.3776,22.1135,-23.7091,-30.8152
2182,0.5455,4,2,4,0,0,0,0,0,0,226.896,-130.543,-243.253,-27.5662,188.333,-138.394,0,0,0,0,0,0,49.4447,1.03397,34.3154,22.067,-23.807,-30.7351
2183,0.54575,4,2,4,0,0,0,0,0,0,226.151,-130.753,-242.893,-27.1118,188.769,-138.49,0,0,0,0,0,0,49.3299,1.08751,34.2061,21.9464,-23.8598,-30.5068
2184,0.546,4,2,4,0,0,0,0,0,0,225.384,-130.892,-242.608,-26.7042,189.274,-138.508,0,0,0,0,0,0,49.2992,1.09406,34.1671,21.8802,-23.9785,-30.4006
2185,0.54625,4,2,4,0,0,0,0,0,0,224.605,-130.99,-242.339,-26.3036,189.793,-138.479,0,0,0,0,0,0,49.2471,1.01287,34.1371,21.8631,-24.1171,-30.4011
2186,0.5465,4,2,4,0,0,0,0,0,0,223.848,-131.147,-242.011,-25.8667,190.259,-138.536,0,0,0,0,0,0,49.1041,0.961206,34.0279,21.7256,-24.1611,-30.2564
2187,0.54675,4,2,4,0,0,0,0,0,0,223.111,-131.394,-241.634,-25.3812,190.673,-138.697,0,0,0,0,0,0,49.1234,0.825639,34.0881,21.7305,-24.3498,-30.3276
2188,0.547,4,2,4,0,0,0,0,0,0,222.395,-131.688,-241.237,-24.8922,191.063,-138.916,0,0,0,0,0,0,49.107,0.618894,34.1037,21.7128,-24.5053,-30.4578
2189,0.54725,4,2,4,0,0,0,0,0,0,221.665,-131.907,-240.859,-24.4269,191.469,-139.043,0,0,0,0,0,0,49.0041,0.588919,34.0247,21.589,-24.5698,-30.3167
2190,0.5475,4,2,4,0,0,0,0,0,0,220.92,-132.073,-240.561,-24.0045,191.947,-139.115,0,0,0,0,0,0,48.9271,0.563227,33.9647,21.498,-24.6617,-30.192
2191,0.54775,4,2,4,0,0,0,0,0,0,220.15,-132.145,-240.236,-23.586,192.394,-139.078,0,0,0,0,0,0,48.9129,0.531374,33.9143,21.4404,-24.7666,-30.1432
2192,0.548,4,2,4,0,0,0,0,0,0,219.361,-132.246,-239.944,-23.1967,192.876,-139.069,0,0,0,0,0,0,48.7498,0.586002,33.7431,21.2395,-24.7491,-29.8669
2193,0.54825,4,2,4,0,0,0,0,0,0,218.595,-132.419,-239.617,-22.7708,193.32,-139.152,0,0,0,0,0,0,48.7146,0.422524,33.6853,21.1836,-24.8361,-29.9749
2194,0.5485,4,2,4,0,0,0,0,0,0,217.859,-132.697,-239.232,-22.2881,193.702,-139.372,0,0,0,0,0,0,48.6954,0.279661,33.6705,21.1142,-24.9461,-30.0336
2195,0.54875,4,2,4,0,0,0,0,0,0,217.147,-132.95,-238.871,-21.8196,194.108,-139.579,0,0,0,0,0,0,48.5701,0.199971,33.5888,20.9971,-25.0031,-29.9276
2196,0.549,4,2,4,0,0,0,0,0,0,216.43,-133.14,-238.496,-21.355,194.498,-139.714,0,0,0,0,0,0,48.5822,0.0853455,33.6211,21.0064,-25.1772,-29.997
2197,0.54925,4,2,4,0,0,0,0,0,0,215.684,-133.243,-238.115,-20.8928,194.875,-139.745,0,0,0,0,0,0,48.5359,0.0542461,33.5202,20.9165,-25.2254,-29.9296
2198,0.5495,4,2,4,0,0,0,0,0,0,214.907,-133.325,-237.767,-20.4633,195.281,-139.742,0,0,0,0,0,0,48.4384,0.104143,33.4047,20.8015,-25.2707,-29.7255
2199,0.54975,4,2,4,0,0,0,0,0,0,214.12,-133.45,-237.456,-20.0576,195.724,-139.777,0,0,0,0,0,0,48.4334,0.0762022,33.4171,20.7712,-25.4266,-29.6737
2200,0.55,4,2,4,0,0,0,0,0,0,213.344,-133.634,-237.11,-19.6096,196.127,-139.888,0,0,0,0,0,0,48.2834,0.0519032,33.2962,20.6123,-25.4442,-29.495
2201,0.55025,4,2,4,0,0,0,0,0,0,212.6,-133.871,-236.74,-19.1443,196.504,-140.076,0,0,0,0,0,0,48.1068,-0.100353,33.1926,20.5048,-25.4864,-29.4555
2202,0.5505,4,2,4,0,0,0,0,0,0,211.875,-134.069,-236.338,-18.6654,196.849,-140.233,0,0,0,0,0,0,48.0359,-0.242436,33.155,20.4261,-25.5743,-29.4746
2203,0.55075,4,2,4,0,0,0,0,0,0,211.133,-134.189,-235.944,-18.1953,197.193,-140.297,0,0,0,0,0,0,48.0117,-0.269095,33.0955,20.3473,-25.6446,-29.3944
2204,0.551,4,2,4,0,0,0,0,0,0,210.371,-134.254,-235.57,-17.7378,197.553,-140.292,0,0,0,0,0,0,47.9103,-0.295794,32.9958,20.2817,-25.7082,-29.2979
2205,0.55125,4,2,4,0,0,0,0,0,0,209.59,-134.321,-235.276,-17.3348,197.995,-140.274,0,0,0,0,0,0,47.8664,-0.289388,32.977,20.2344,-25.8454,-29.1996
2206,0.5515,4,2,4,0,0,0,0,0,0,208.818,-134.456,-235.009,-16.9638,198.469,-140.34,0,0,0,0,0,0,47.948,-0.407606,33.0476,20.2314,-26.0452,-29.33
2207,0.55175,4,2,4,0,0,0,0,0,0,208.063,-134.649,-234.64,-16.5292,198.831,-140.488,0,0,0,0,0,0,47.871,-0.557917,32.9574,20.0913,-26.0785,-29.3707
2208,0.552,4,2,4,0,0,0,0,0,0,207.315,-134.847,-234.245,-16.0676,199.164,-140.653,0,0,0,0,0,0,47.6593,-0.643424,32.7832,19.8847,-26.034,-29.2159
2209,0.55225,4,2,4,0,0,0,0,0,0,206.575,-134.996,-233.827,-15.586,199.465,-140.77,0,0,0,0,0,0,47.5731,-0.778391,32.7187,19.8137,-26.1016,-29.2188
2210,0.5525,4,2,4,0,0,0,0,0,0,205.824,-135.094,-233.418,-15.0996,199.767,-140.83,0,0,0,0,0,0,47.5308,-0.82223,32.6569,19.7645,-26.1775,-29.1705
2211,0.55275,4,2,4,0,0,0,0,0,0,205.057,-135.162,-233.076,-14.6652,200.14,-140.846,0,0,0,0,0,0,47.4451,-0.755492,32.5858,19.687,-26.2508,-28.9656
2212,0.553,4,2,4,0,0,0,0,0,0,204.282,-135.247,-232.75,-14.2743,200.531,-140.878,0,0,0,0,0,0,47.4612,-0.784004,32.6025,19.6865,-26.4145,-28.9745
2213,0.55325,4,2,4,0,0,0,0,0,0,203.518,-135.377,-232.417,-13.8785,200.914,-140.971,0,0,0,0,0,0,47.2666,-0.733514,32.4427,19.4986,-26.3944,-28.6981
2214,0.5535,4,2,4,0,0,0,0,0,0,202.769,-135.544,-232.055,-13.4317,201.259,-141.115,0,0,0,0,0,0,47.1587,-0.834976,32.336,19.3436,-26.4094,-28.6533
2215,0.55375,4,2,4,0,0,0,0,0,0,202.034,-135.703,-231.666,-12.9497,201.574,-141.257,0,0,0,0,0,0,47.1726,-1.02999,32.3816,19.3106,-26.5736,-28.7885
2216,0.554,4,2,4,0,0,0,0,0,0,201.294,-135.823,-231.241,-12.4434,201.852,-141.344,0,0,0,0,0,0,47.122,-1.12346,32.3597,19.2599,-26.68,-28.7685
2217,0.55425,4,2,4,0,0,0,0,0,0,200.532,-135.919,-230.81,-11.9638,202.121,-141.401,0,0,0,0,0,0,46.955,-1.1744,32.2357,19.1572,-26.7024,-28.6436
2218,0.5545,4,2,4,0,0,0,0,0,0,199.736,-135.963,-230.425,-11.553,202.429,-141.395,0,0,0,0,0,0,46.8067,-1.12211,32.1332,19.047,-26.7394,-28.3991
2219,0.55475,4,2,4,0,0,0,0,0,0,198.921,-136.02,-230.119,-11.2016,202.825,-141.409,0,0,0,0,0,0,46.8409,-1.08103,32.1403,18.9997,-26.8775,-28.3196
2220,0.555,4,2,4,0,0,0,0,0,0,198.125,-136.096,-229.809,-10.8229,203.213,-141.456,0,0,0,0,0,0,46.7966,-1.17759,32.1049,18.9313,-26.9787,-28.3619
2221,0.55525,4,2,4,0,0,0,0,0,0,197.379,-136.206,-229.445,-10.3853,203.537,-141.573,0,0,0,0,0,0,46.6427,-1.3095,31.9083,18.7436,-26.8966,-28.3409
2222,0.5555,4,2,4,0,0,0,0,0,0,196.65,-136.311,-229.014,-9.90343,203.787,-141.679,0,0,0,0,0,0,46.6495,-1.49256,31.9105,18.721,-27.0239,-28.4839
2223,0.55575,4,2,4,0,0,0,0,0,0,195.929,-136.428,-228.554,-9.39524,204.004,-141.799,0,0,0,0,0,0,46.5692,-1.56284,31.8338,18.6267,-27.0667,-28.4187
2224,0.556,4,2,4,0,0,0,0,0,0,195.178,-136.54,-228.17,-8.95108,204.301,-141.893,0,0,0,0,0,0,46.4476,-1.58171,31.786,18.5617,-27.1504,-28.263
2225,0.55625,4,2,4,0,0,0,0,0,0,194.388,-136.623,-227.859,-8.56401,204.671,-141.937,0,0,0,0,0,0,46.4269,-1.6349,31.8312,18.5672,-27.3449,-28.2623
2226,0.5565,4,2,4,0,0,0,0,0,0,193.591,-136.69,-227.564,-8.19865,205.055,-141.97,0,0,0,0,0,0,46.2961,-1.53969,31.7082,18.4224,-27.349,-27.9939
2227,0.55675,4,2,4,0,0,0,0,0,0,192.805,-136.742,-227.195,-7.7885,205.351,-142.011,0,0,0,0,0,0,46.1689,-1.5568,31.5264,18.2439,-27.2837,-27.8628
2228,0.557,4,2,4,0,0,0,0,0,0,192.043,-136.794,-226.759,-7.30858,205.563,-142.071,0,0,0,0,0,0,46.1758,-1.71705,31.475,18.1808,-27.3493,-28.005
2229,0.55725,4,2,4,0,0,0,0,0,0,191.297,-136.853,-226.297,-6.79522,205.745,-142.132,0,0,0,0,0,0,46.103,-1.79972,31.4003,18.0636,-27.3762,-27.9285
2230,0.5575,4,2,4,0,0,0,0,0,0,190.559,-136.952,-225.86,-6.29131,205.959,-142.235,0,0,0,0,0,0,46.019,-1.90774,31.3925,18.011,-27.4946,-27.8964
2231,0.55775,4,2,4,0,0,0,0,0,0,189.827,-137.057,-225.468,-5.8443,206.228,-142.341,0,0,0,0,0,0,45.8562,-1.96693,31.366,17.9846,-27.6252,-27.8009
2232,0.558,4,2,4,0,0,0,0,0,0,189.066,-137.147,-225.147,-5.47393,206.573,-142.412,0,0,0,0,0,0,45.6907,-1.92525,31.2538,17.8755,-27.6501,-27.5821
2233,0.55825,4,2,4,0,0,0,0,0,0,188.274,-137.182,-224.862,-5.12371,206.947,-142.413,0,0,0,0,0,0,45.7136,-1.95082,31.2092,17.8137,-27.722,-27.579
2234,0.5585,4,2,4,0,0,0,0,0,0,187.498,-137.193,-224.552,-4.72706,207.283,-142.415,0,0,0,0,0,0,45.6826,-1.9728,31.0497,17.6567,-27.6533,-27.5156
2235,0.55875,4,2,4,0,0,0,0,0,0,186.738,-137.208,-224.139,-4.24913,207.493,-142.436,0,0,0,0,0,0,45.5537,-2.07083,30.8624,17.4836,-27.5672,-27.4808
2236,0.559,4,2,4,0,0,0,0,0,0,185.993,-137.241,-223.648,-3.73727,207.617,-142.486,0,0,0,0,0,0,45.4003,-2.2496,30.7674,17.3944,-27.6027,-27.5309
2237,0.55925,4,2,4,0,0,0,0,0,0,185.252,-137.331,-223.196,-3.26212,207.795,-142.603,0,0,0,0,0,0,45.377,-2.30617,30.8332,17.3743,-27.7953,-27.4768
2238,0.5595,4,2,4,0,0,0,0,0,0,184.492,-137.442,-222.795,-2.82832,208.032,-142.724,0,0,0,0,0,0,45.3335,-2.32421,30.8629,17.3465,-27.9571,-27.3936
2239,0.55975,4,2,4,0,0,0,0,0,0,183.718,-137.533,-222.486,-2.46526,208.379,-142.805,0,0,0,0,0,0,45.2001,-2.35584,30.793,17.2828,-28.0206,-27.2935
2240,0.56,4,2,4,0,0,0,0,0,0,182.932,-137.564,-222.174,-2.10743,208.716,-142.821,0,0,0,0,0,0,45.0411,-2.3661,30.618,17.1435,-27.9535,-27.1571
2241,0.56025,4,2,4,0,0,0,0,0,0,182.15,-137.538,-221.791,-1.67206,208.946,-142.795,0,0,0,0,0,0,44.9384,-2.37143,30.4392,16.9662,-27.8705,-27.045
2242,0.5605,4,2,4,0,0,0,0,0,0,181.379,-137.511,-221.364,-1.18257,209.116,-142.778,0,0,0,0,0,0,44.9485,-2.37511,30.4065,16.8738,-27.9439,-26.9682
2243,0.56075,4,2,4,0,0,0,0,0,0,180.63,-137.517,-220.925,-0.68709,209.27,-142.811,0,0,0,0,0,0,44.909,-2.46387,30.3994,16.8294,-28.0651,-26.9793
2244,0.561,4,2,4,0,0,0,0,0,0,179.89,-137.577,-220.502,-0.232962,209.454,-142.91,0,0,0,0,0,0,44.7616,-2.57534,30.337,16.7935,-28.1439,-26.9577
2245,0.56125,4,2,4,0,0,0,0,0,0,179.153,-137.678,-220.086,0.18047,209.656,-143.051,0,0,0,0,0,0,44.6246,-2.66548,30.2807,16.7429,-28.2155,-26.9037
2246,0.5615,4,2,4,0,0,0,0,0,0,178.392,-137.755,-219.715,0.555503,209.912,-143.14,0,0,0,0,0,0,44.5421,-2.70597,30.2206,16.6367,-28.2535,-26.8108
2247,0.56175,4,2,4,0,0,0,0,0,0,177.612,-137.776,-219.392,0.907232,210.217,-143.166,0,0,0,0,0,0,44.4703,-2.70541,30.1051,16.464,-28.2111,-26.6848
2248,0.562,4,2,4,0,0,0,0,0,0,176.837,-137.735,-219.038,1.31976,210.468,-143.134,0,0,0,0,0,0,44.3932,-2.68898,29.9985,16.3211,-28.2014,-26.579
2249,0.56225,4,2,4,0,0,0,0,0,0,176.077,-137.686,-218.599,1.80303,210.601,-143.117,0,0,0,0,0,0,44.3485,-2.76513,29.936,16.2685,-28.271,-26.6385
2250,0.5625,4,2,4,0,0,0,0,0,0,175.332,-137.674,-218.151,2.28693,210.724,-143.158,0,0,0,0,0,0,44.202,-2.87339,29.8165,16.2141,-28.2887,-26.6512
2251,0.56275,4,2,4,0,0,0,0,0,0,174.584,-137.703,-217.717,2.72725,210.871,-143.24,0,0,0,0,0,0,44.1314,-2.92534,29.7619,16.1438,-28.3457,-26.5747
