iStep,time,X,Y,Z,Vx,Vy,Vz,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,Fcpx,Fcpy,Fcpz,Tcpx,Tcpy,Tcpz,SumUx,SumUy,SumUz,SumTx,SumTy,SumTz
446,0.223,4,2,4,0,0,0,0,0,0,30.9114,30.7992,5.08989,-0.328566,-8.43742,-30.1909,0,0,0,0,0,0,6.51328,18.0819,2.2355,-1.56235,4.01507,-28.1229
447,0.2235,4,2,4,0,0,0,0,0,0,30.9152,31.0632,4.9746,-0.249424,-8.66715,-30.7041,0,0,0,0,0,0,6.56227,18.1175,2.19382,-1.5355,3.94335,-28.1666
448,0.224,4,2,4,0,0,0,0,0,0,30.9201,31.3261,4.85197,-0.162977,-8.90957,-31.2148,0,0,0,0,0,0,6.61186,18.1513,2.15216,-1.50842,3.87152,-28.2057
449,0.2245,4,2,4,0,0,0,0,0,0,30.9248,31.5874,4.72264,-0.0697906,-9.16357,-31.7235,0,0,0,0,0,0,6.66256,18.1831,2.11072,-1.48099,3.79979,-28.239
450,0.225,4,2,4,0,0,0,0,0,0,30.9296,31.8474,4.58649,0.0301673,-9.42949,-32.2301,0,0,0,0,0,0,6.71375,18.2161,2.06986,-1.45386,3.72873,-28.2738
451,0.2255,4,2,4,0,0,0,0,0,0,30.9347,32.1064,4.44382,0.136502,-9.70659,-32.7353,0,0,0,0,0,0,6.76448,18.2483,2.02945,-1.42668,3.65838,-28.3072
452,0.226,4,2,4,0,0,0,0,0,0,30.9394,32.3648,4.29435,0.249175,-9.99552,-33.2403,0,0,0,0,0,0,6.81553,18.2803,1.9889,-1.39901,3.58798,-28.3407
453,0.2265,4,2,4,0,0,0,0,0,0,30.9439,32.6228,4.13811,0.368258,-10.2962,-33.7445,0,0,0,0,0,0,6.8665,18.3128,1.94823,-1.37067,3.51747,-28.3753
454,0.227,4,2,4,0,0,0,0,0,0,30.9483,32.88,3.97558,0.493367,-10.6079,-34.2476,0,0,0,0,0,0,6.9169,18.3441,1.90696,-1.34171,3.44525,-28.4066
455,0.2275,4,2,4,0,0,0,0,0,0,30.9525,33.1364,3.80685,0.624485,-10.9305,-34.7493,0,0,0,0,0,0,6.96797,18.3752,1.86591,-1.31312,3.37301,-28.4356
456,0.228,4,2,4,0,0,0,0,0,0,30.957,33.3917,3.63185,0.761973,-11.2637,-35.2492,0,0,0,0,0,0,7.01873,18.4064,1.8253,-1.2847,3.30159,-28.4647
457,0.2285,4,2,4,0,0,0,0,0,0,30.9619,33.6463,3.45083,0.905727,-11.6071,-35.748,0,0,0,0,0,0,7.07086,18.4374,1.78477,-1.25606,3.23012,-28.4929
458,0.229,4,2,4,0,0,0,0,0,0,30.9671,33.9006,3.26414,1.05569,-11.9604,-36.2458,0,0,0,0,0,0,7.12364,18.4692,1.74457,-1.22736,3.15921,-28.5225
459,0.2295,4,2,4,0,0,0,0,0,0,30.9718,34.1546,3.07164,1.21216,-12.3235,-36.743,0,0,0,0,0,0,7.17575,18.5021,1.70453,-1.19832,3.08856,-28.554
460,0.23,4,2,4,0,0,0,0,0,0,30.9761,34.4085,2.87313,1.37563,-12.6966,-37.2403,0,0,0,0,0,0,7.22772,18.5345,1.66479,-1.1689,3.01867,-28.5842
461,0.2305,4,2,4,0,0,0,0,0,0,30.9803,34.6629,2.66895,1.54617,-13.0791,-37.7381,0,0,0,0,0,0,7.27947,18.5675,1.6251,-1.13895,2.94866,-28.6151
462,0.231,4,2,4,0,0,0,0,0,0,30.9849,34.918,2.45945,1.72346,-13.4706,-38.2366,0,0,0,0,0,0,7.33073,18.6016,1.58564,-1.10867,2.87901,-28.6484
463,0.2315,4,2,4,0,0,0,0,0,0,30.9898,35.1737,2.2453,1.90687,-13.87,-38.7359,0,0,0,0,0,0,7.38296,18.6384,1.54639,-1.07798,2.80978,-28.6868
464,0.232,4,2,4,0,0,0,0,0,0,30.9947,35.4299,2.02654,2.09631,-14.2774,-39.2361,0,0,0,0,0,0,7.43493,18.6758,1.50732,-1.04698,2.74072,-28.7263
465,0.2325,4,2,4,0,0,0,0,0,0,30.9992,35.6871,1.80332,2.29181,-14.6928,-39.7375,0,0,0,0,0,0,7.48716,18.7136,1.46842,-1.01548,2.67185,-28.767
466,0.233,4,2,4,0,0,0,0,0,0,31.0037,35.9452,1.57587,2.49315,-15.1155,-40.2401,0,0,0,0,0,0,7.53952,18.7522,1.42922,-0.9836,2.60197,-28.8094
467,0.2335,4,2,4,0,0,0,0,0,0,31.0093,36.2046,1.34479,2.6999,-15.5446,-40.7432,0,0,0,0,0,0,7.59043,18.7916,1.39032,-0.951754,2.53212,-28.8537
468,0.234,4,2,4,0,0,0,0,0,0,31.0159,36.4652,1.11123,2.91124,-15.9785,-41.2473,0,0,0,0,0,0,7.64111,18.8336,1.35132,-0.919491,2.46176,-28.9022
469,0.2345,4,2,4,0,0,0,0,0,0,31.0235,36.7272,0.875537,3.12696,-16.4166,-41.7527,0,0,0,0,0,0,7.69037,18.8762,1.31243,-0.886791,2.39135,-28.9531
470,0.235,4,2,4,0,0,0,0,0,0,31.0324,36.9908,0.637798,3.34689,-16.8585,-42.2597,0,0,0,0,0,0,7.73981,18.9203,1.27406,-0.854002,2.32165,-29.0068
471,0.2355,4,2,4,0,0,0,0,0,0,31.0424,37.2563,0.398783,3.57023,-17.3031,-42.7685,0,0,0,0,0,0,7.78826,18.9642,1.23595,-0.820886,2.25203,-29.0597
472,0.236,4,2,4,0,0,0,0,0,0,31.0528,37.5242,0.159718,3.79578,-17.7483,-43.2798,0,0,0,0,0,0,7.8346,19.0088,1.19836,-0.787926,2.18298,-29.1136
473,0.2365,4,2,4,0,0,0,0,0,0,31.0639,37.7946,-0.0784289,4.02263,-18.1924,-43.7938,0,0,0,0,0,0,7.87867,19.0538,1.16155,-0.755376,2.11493,-29.1681
474,0.237,4,2,4,0,0,0,0,0,0,31.0753,38.0674,-0.315573,4.25021,-18.6352,-44.3113,0,0,0,0,0,0,7.92165,19.0998,1.12526,-0.723096,2.04751,-29.2251
475,0.2375,4,2,4,0,0,0,0,0,0,31.0856,38.3439,-0.551244,4.47732,-19.0755,-44.8344,0,0,0,0,0,0,7.96252,19.147,1.0898,-0.691454,1.98132,-29.2848
476,0.238,4,2,4,0,0,0,0,0,0,31.0951,38.6245,-0.785409,4.70293,-19.5129,-45.3634,0,0,0,0,0,0,8.00026,19.1948,1.05515,-0.660808,1.91627,-29.3465
477,0.2385,4,2,4,0,0,0,0,0,0,31.1049,38.9084,-1.01885,4.92728,-19.9484,-45.897,0,0,0,0,0,0,8.03567,19.2426,1.02113,-0.63101,1.85214,-29.4092
478,0.239,4,2,4,0,0,0,0,0,0,31.1159,39.1946,-1.25261,5.15093,-20.3835,-46.4333,0,0,0,0,0,0,8.06759,19.2902,0.98719,-0.601846,1.78807,-29.4734
479,0.2395,4,2,4,0,0,0,0,0,0,31.1284,39.483,-1.48723,5.37443,-20.819,-46.9724,0,0,0,0,0,0,8.09714,19.3375,0.953421,-0.573298,1.72421,-29.5375
480,0.24,4,2,4,0,0,0,0,0,0,31.1429,39.7733,-1.72378,5.59876,-21.2565,-47.5137,0,0,0,0,0,0,8.12426,19.3857,0.919949,-0.545286,1.66095,-29.6056
481,0.2405,4,2,4,0,0,0,0,0,0,31.1591,40.0652,-1.96302,5.82472,-21.697,-48.057,0,0,0,0,0,0,8.15034,19.4344,0.886624,-0.517554,1.59819,-29.6753
482,0.241,4,2,4,0,0,0,0,0,0,31.1766,40.3588,-2.20532,6.05273,-22.1412,-48.6022,0,0,0,0,0,0,8.17498,19.4822,0.853309,-0.490016,1.5355,-29.7446
483,0.2415,4,2,4,0,0,0,0,0,0,31.1961,40.654,-2.45104,6.28323,-22.5897,-49.1493,0,0,0,0,0,0,8.19796,19.5293,0.819861,-0.462606,1.47261,-29.8134
484,0.242,4,2,4,0,0,0,0,0,0,31.2179,40.9511,-2.70051,6.51665,-23.0427,-49.698,0,0,0,0,0,0,8.21885,19.5754,0.785826,-0.434971,1.40883,-29.882
485,0.2425,4,2,4,0,0,0,0,0,0,31.2423,41.2504,-2.95374,6.75308,-23.5004,-50.2489,0,0,0,0,0,0,8.2378,19.62,0.751397,-0.407163,1.34441,-29.9487
486,0.243,4,2,4,0,0,0,0,0,0,31.2695,41.5521,-3.21031,6.99229,-23.9623,-50.802,0,0,0,0,0,0,8.25451,19.6639,0.716979,-0.379493,1.28019,-30.0154
487,0.2435,4,2,4,0,0,0,0,0,0,31.2998,41.8555,-3.47049,7.23467,-24.4287,-51.3559,0,0,0,0,0,0,8.2688,19.7067,0.682406,-0.351835,1.21586,-30.0816
488,0.244,4,2,4,0,0,0,0,0,0,31.3338,42.1608,-3.7343,7.48015,-24.8996,-51.9108,0,0,0,0,0,0,8.28024,19.7483,0.647451,-0.323936,1.15103,-30.1465
489,0.2445,4,2,4,0,0,0,0,0,0,31.3716,42.4678,-4.00204,7.72897,-25.3758,-52.4662,0,0,0,0,0,0,8.28918,19.7881,0.612062,-0.295856,1.08578,-30.2092
490,0.245,4,2,4,0,0,0,0,0,0,31.4129,42.7764,-4.2736,7.98112,-25.857,-53.0221,0,0,0,0,0,0,8.29643,19.8262,0.576312,-0.267523,1.02019,-30.2698
491,0.2455,4,2,4,0,0,0,0,0,0,31.4577,43.0863,-4.549,8.23673,-26.3432,-53.5785,0,0,0,0,0,0,8.30081,19.8626,0.540533,-0.239227,0.954524,-30.329
492,0.246,4,2,4,0,0,0,0,0,0,31.5058,43.3969,-4.82846,8.49587,-26.8353,-54.1336,0,0,0,0,0,0,8.3029,19.8966,0.504758,-0.210777,0.888926,-30.3855
493,0.2465,4,2,4,0,0,0,0,0,0,31.5575,43.7086,-5.11195,8.75864,-27.3327,-54.6884,0,0,0,0,0,0,8.30019,19.9276,0.468648,-0.182199,0.822812,-30.4391
494,0.247,4,2,4,0,0,0,0,0,0,31.6132,44.0208,-5.39975,9.02521,-27.8363,-55.2418,0,0,0,0,0,0,8.29392,19.9557,0.43226,-0.153276,0.756374,-30.49
495,0.2475,4,2,4,0,0,0,0,0,0,31.6726,44.3331,-5.69221,9.29587,-28.3466,-55.7926,0,0,0,0,0,0,8.28337,19.9812,0.395266,-0.123959,0.689184,-30.5387
496,0.248,4,2,4,0,0,0,0,0,0,31.7349,44.6454,-5.98861,9.57001,-28.8624,-56.3413,0,0,0,0,0,0,8.26737,20.004,0.357771,-0.0941573,0.621584,-30.5863
497,0.2485,4,2,4,0,0,0,0,0,0,31.8006,44.9579,-6.28901,9.84788,-29.3838,-56.8885,0,0,0,0,0,0,8.24704,20.025,0.319924,-0.0640278,0.553703,-30.6333
498,0.249,4,2,4,0,0,0,0,0,0,31.8688,45.2694,-6.59401,10.1298,-29.9117,-57.4318,0,0,0,0,0,0,8.22312,20.0435,0.28157,-0.0335108,0.485371,-30.6784
499,0.2495,4,2,4,0,0,0,0,0,0,31.9397,45.5799,-6.90308,10.4156,-30.4453,-57.9713,0,0,0,0,0,0,8.19497,20.0596,0.242756,-0.00240704,0.416499,-30.7222
500,0.25,4,2,4,0,0,0,0,0,0,32.0131,45.8892,-7.21666,10.7055,-30.9854,-58.5071,0,0,0,0,0,0,8.1633,20.0749,0.203332,0.0292977,0.346916,-30.7664
501,0.2505,4,2,4,0,0,0,0,0,0,32.0885,46.1972,-7.53444,10.9991,-31.5315,-59.0392,0,0,0,0,0,0,8.13177,20.0909,0.164071,0.0611358,0.277745,-30.8114
502,0.251,4,2,4,0,0,0,0,0,0,32.1657,46.5045,-7.85584,11.2964,-32.0819,-59.5684,0,0,0,0,0,0,8.10236,20.1043,0.125239,0.0930839,0.209421,-30.8515
503,0.2515,4,2,4,0,0,0,0,0,0,32.2448,46.8109,-8.18136,11.5972,-32.6384,-60.0944,0,0,0,0,0,0,8.07458,20.1139,0.0868096,0.125434,0.141933,-30.8842
504,0.252,4,2,4,0,0,0,0,0,0,32.3256,47.1166,-8.51078,11.9016,-33.2001,-60.618,0,0,0,0,0,0,8.04915,20.121,0.0489966,0.157653,0.0755217,-30.9121
505,0.2525,4,2,4,0,0,0,0,0,0,32.4081,47.4209,-8.84393,12.2095,-33.7669,-61.1376,0,0,0,0,0,0,8.02525,20.1252,0.0115998,0.189938,0.00996826,-30.9344
506,0.253,4,2,4,0,0,0,0,0,0,32.4921,47.7237,-9.18082,12.5209,-34.3385,-61.6534,0,0,0,0,0,0,8.00221,20.1255,-0.0252742,0.222347,-0.0546247,-30.9505
507,0.2535,4,2,4,0,0,0,0,0,0,32.5782,48.0255,-9.5221,12.8359,-34.917,-62.1654,0,0,0,0,0,0,7.9806,20.123,-0.0619079,0.254966,-0.118683,-30.9608
508,0.254,4,2,4,0,0,0,0,0,0,32.6658,48.3261,-9.86705,13.1544,-35.4999,-62.6739,0,0,0,0,0,0,7.96067,20.1189,-0.0983147,0.287735,-0.182362,-30.9672
509,0.2545,4,2,4,0,0,0,0,0,0,32.7549,48.6249,-10.2157,13.4764,-36.0878,-63.1785,0,0,0,0,0,0,7.94222,20.112,-0.134709,0.320857,-0.245799,-30.9682
510,0.255,4,2,4,0,0,0,0,0,0,32.846,48.9227,-10.5674,13.8013,-36.6789,-63.6797,0,0,0,0,0,0,7.92502,20.1033,-0.171076,0.354181,-0.309206,-30.9665
511,0.2555,4,2,4,0,0,0,0,0,0,32.939,49.2191,-10.9238,14.1303,-37.2771,-64.1771,0,0,0,0,0,0,7.90856,20.0944,-0.207315,0.387548,-0.372315,-30.9625
512,0.256,4,2,4,0,0,0,0,0,0,33.0341,49.5139,-11.2835,14.4624,-37.8795,-64.6702,0,0,0,0,0,0,7.89308,20.085,-0.243517,0.42117,-0.435355,-30.9574
513,0.2565,4,2,4,0,0,0,0,0,0,33.1307,49.8069,-11.6467,14.7978,-38.4862,-65.1588,0,0,0,0,0,0,7.87949,20.0762,-0.27951,0.454788,-0.498074,-30.9517
514,0.257,4,2,4,0,0,0,0,0,0,33.2291,50.0989,-12.0132,15.1364,-39.0972,-65.644,0,0,0,0,0,0,7.86715,20.0675,-0.315432,0.488432,-0.560782,-30.9451
515,0.2575,4,2,4,0,0,0,0,0,0,33.3294,50.3895,-12.3834,15.4784,-39.7132,-66.1254,0,0,0,0,0,0,7.85613,20.0597,-0.351469,0.522345,-0.623735,-30.9393
516,0.258,4,2,4,0,0,0,0,0,0,33.4316,50.6796,-12.7571,15.8236,-40.3334,-66.604,0,0,0,0,0,0,7.84661,20.0533,-0.387741,0.556528,-0.687066,-30.9351
517,0.2585,4,2,4,0,0,0,0,0,0,33.5359,50.9687,-13.1341,16.1719,-40.9578,-67.0789,0,0,0,0,0,0,7.83839,20.0485,-0.423574,0.590418,-0.749912,-30.9323
518,0.259,4,2,4,0,0,0,0,0,0,33.6421,51.2558,-13.5142,16.5233,-41.5859,-67.5487,0,0,0,0,0,0,7.83144,20.0454,-0.459431,0.62449,-0.813051,-30.9319
519,0.2595,4,2,4,0,0,0,0,0,0,33.751,51.5417,-13.8981,16.8779,-42.2193,-68.0146,0,0,0,0,0,0,7.82507,20.044,-0.494958,0.658606,-0.8754,-30.9336
520,0.26,4,2,4,0,0,0,0,0,0,33.8622,51.8268,-14.2852,17.2359,-42.8567,-68.4766,0,0,0,0,0,0,7.8203,20.0435,-0.530556,0.692935,-0.937972,-30.9361
521,0.2605,4,2,4,0,0,0,0,0,0,33.976,52.1119,-14.6754,17.5968,-43.4977,-68.9364,0,0,0,0,0,0,7.81702,20.045,-0.566006,0.72743,-1.00021,-30.9419
522,0.261,4,2,4,0,0,0,0,0,0,34.0929,52.3973,-15.0687,17.9608,-44.1428,-69.3937,0,0,0,0,0,0,7.81569,20.0502,-0.601248,0.761855,-1.06202,-30.9533
523,0.2615,4,2,4,0,0,0,0,0,0,34.2128,52.6824,-15.4652,18.3281,-44.7922,-69.8479,0,0,0,0,0,0,7.81588,20.0568,-0.636417,0.79643,-1.12389,-30.9659
524,0.262,4,2,4,0,0,0,0,0,0,34.3364,52.9687,-15.865,18.6989,-45.4459,-70.3007,0,0,0,0,0,0,7.81784,20.0652,-0.671709,0.831238,-1.18602,-30.9803
525,0.2625,4,2,4,0,0,0,0,0,0,34.4642,53.2581,-16.2677,19.0728,-46.1034,-70.7543,0,0,0,0,0,0,7.82118,20.0744,-0.707298,0.866407,-1.24853,-30.9951
526,0.263,4,2,4,0,0,0,0,0,0,34.5972,53.5514,-16.673,19.4498,-46.7649,-71.2095,0,0,0,0,0,0,7.82603,20.0851,-0.74314,0.901788,-1.31173,-31.0117
527,0.2635,4,2,4,0,0,0,0,0,0,34.7357,53.8498,-17.0805,19.8291,-47.4292,-71.6677,0,0,0,0,0,0,7.83363,20.0988,-0.779112,0.937322,-1.37532,-31.0313
528,0.264,4,2,4,0,0,0,0,0,0,34.8798,54.1541,-17.4895,20.2107,-48.0958,-72.1306,0,0,0,0,0,0,7.84448,20.1149,-0.81495,0.97296,-1.43894,-31.0535
529,0.2645,4,2,4,0,0,0,0,0,0,35.0285,54.4639,-17.8994,20.5933,-48.7636,-72.5973,0,0,0,0,0,0,7.85703,20.1325,-0.851134,1.00884,-1.50332,-31.0763
530,0.265,4,2,4,0,0,0,0,0,0,35.1797,54.779,-18.3078,20.9742,-49.429,-73.069,0,0,0,0,0,0,7.87108,20.1523,-0.887356,1.04458,-1.56807,-31.1008
531,0.2655,4,2,4,0,0,0,0,0,0,35.3327,55.0982,-18.7131,21.3516,-50.0888,-73.5447,0,0,0,0,0,0,7.88599,20.173,-0.923276,1.07989,-1.63235,-31.1255
532,0.266,4,2,4,0,0,0,0,0,0,35.4879,55.4215,-19.1146,21.7242,-50.7424,-74.0241,0,0,0,0,0,0,7.90051,20.1956,-0.958918,1.11475,-1.69646,-31.1533
533,0.2665,4,2,4,0,0,0,0,0,0,35.6443,55.7474,-19.5109,22.0908,-51.387,-74.5064,0,0,0,0,0,0,7.91427,20.2195,-0.994506,1.14917,-1.76097,-31.1839
534,0.267,4,2,4,0,0,0,0,0,0,35.8015,56.0746,-19.9009,22.4502,-52.0211,-74.9895,0,0,0,0,0,0,7.92701,20.2454,-1.02968,1.18325,-1.82505,-31.2193
535,0.2675,4,2,4,0,0,0,0,0,0,35.9599,56.4031,-20.2842,22.8023,-52.6438,-75.4728,0,0,0,0,0,0,7.93888,20.273,-1.06426,1.21656,-1.88854,-31.2579
536,0.268,4,2,4,0,0,0,0,0,0,36.1197,56.7331,-20.6611,23.1472,-53.255,-75.9567,0,0,0,0,0,0,7.94984,20.3013,-1.09793,1.24885,-1.9506,-31.2983
537,0.2685,4,2,4,0,0,0,0,0,0,36.2805,57.0637,-21.0321,23.4854,-53.8554,-76.4401,0,0,0,0,0,0,7.96059,20.3309,-1.13114,1.28022,-2.01201,-31.343
538,0.269,4,2,4,0,0,0,0,0,0,36.4423,57.3937,-21.3981,23.8175,-54.4463,-76.9214,0,0,0,0,0,0,7.97015,20.3611,-1.16416,1.31094,-2.07321,-31.3894
539,0.2695,4,2,4,0,0,0,0,0,0,36.606,57.7233,-21.7595,24.1439,-55.0286,-77.4005,0,0,0,0,0,0,7.9776,20.3914,-1.19731,1.3415,-2.13546,-31.4386
540,0.27,4,2,4,0,0,0,0,0,0,36.7723,58.0539,-22.1171,24.4649,-55.6024,-77.8792,0,0,0,0,0,0,7.98508,20.4237,-1.2305,1.37155,-2.19781,-31.493
541,0.2705,4,2,4,0,0,0,0,0,0,36.9414,58.3851,-22.4714,24.7814,-56.1689,-78.3569,0,0,0,0,0,0,7.99167,20.4572,-1.26374,1.40133,-2.26014,-31.5501
542,0.271,4,2,4,0,0,0,0,0,0,37.1143,58.7174,-22.8231,25.0938,-56.7288,-78.8336,0,0,0,0,0,0,7.99848,20.4918,-1.29693,1.43042,-2.32232,-31.6092
543,0.2715,4,2,4,0,0,0,0,0,0,37.2901,59.0494,-23.1726,25.4026,-57.2827,-79.308,0,0,0,0,0,0,8.0052,20.5273,-1.33029,1.45938,-2.38477,-31.6714
544,0.272,4,2,4,0,0,0,0,0,0,37.4689,59.3808,-23.5203,25.7083,-57.831,-79.7793,0,0,0,0,0,0,8.0105,20.5629,-1.36434,1.48839,-2.44867,-31.7352
545,0.2725,4,2,4,0,0,0,0,0,0,37.6517,59.7122,-23.8656,26.0105,-58.3722,-80.2486,0,0,0,0,0,0,8.01618,20.5996,-1.39854,1.51723,-2.51279,-31.8015
546,0.273,4,2,4,0,0,0,0,0,0,37.8403,60.0448,-24.2095,26.3094,-58.9084,-80.7169,0,0,0,0,0,0,8.02232,20.6362,-1.43269,1.54577,-2.57669,-31.8676
547,0.2735,4,2,4,0,0,0,0,0,0,38.0335,60.3787,-24.5523,26.6055,-59.4397,-81.1846,0,0,0,0,0,0,8.02895,20.6735,-1.46675,1.57406,-2.63988,-31.9333
548,0.274,4,2,4,0,0,0,0,0,0,38.2307,60.7143,-24.8945,26.8992,-59.9673,-81.6526,0,0,0,0,0,0,8.03543,20.7095,-1.50065,1.60185,-2.7024,-31.9969
549,0.2745,4,2,4,0,0,0,0,0,0,38.4314,61.0527,-25.2361,27.1909,-60.4904,-82.1219,0,0,0,0,0,0,8.04233,20.7469,-1.5345,1.62908,-2.76493,-32.0654
550,0.275,4,2,4,0,0,0,0,0,0,38.6366,61.3949,-25.578,27.4812,-61.0102,-82.5945,0,0,0,0,0,0,8.04814,20.7832,-1.56824,1.65589,-2.82743,-32.1341
551,0.2755,4,2,4,0,0,0,0,0,0,38.8449,61.7392,-25.9204,27.7703,-61.5269,-83.0677,0,0,0,0,0,0,8.05471,20.8203,-1.602,1.6823,-2.88943,-32.2045
552,0.276,4,2,4,0,0,0,0,0,0,39.0554,62.0852,-26.2634,28.0588,-62.041,-83.5421,0,0,0,0,0,0,8.06087,20.8599,-1.63602,1.70889,-2.9513,-32.2795
553,0.2765,4,2,4,0,0,0,0,0,0,39.2687,62.4329,-26.6071,28.3469,-62.5526,-84.0176,0,0,0,0,0,0,8.0653,20.898,-1.6705,1.73566,-3.01357,-32.3536
554,0.277,4,2,4,0,0,0,0,0,0,39.4841,62.7828,-26.9508,28.6344,-63.0603,-84.4948,0,0,0,0,0,0,8.06818,20.9346,-1.70485,1.76222,-3.07508,-32.4253
555,0.2775,4,2,4,0,0,0,0,0,0,39.7012,63.135,-27.2942,28.9211,-63.5635,-84.9744,0,0,0,0,0,0,8.06906,20.968,-1.73896,1.78867,-3.13586,-32.4926
556,0.278,4,2,4,0,0,0,0,0,0,39.9213,63.4898,-27.6373,29.2071,-64.062,-85.456,0,0,0,0,0,0,8.06814,20.997,-1.77195,1.8147,-3.19469,-32.5512
557,0.2785,4,2,4,0,0,0,0,0,0,40.1434,63.8467,-27.9799,29.4921,-64.5547,-85.9392,0,0,0,0,0,0,8.06565,21.0264,-1.80445,1.84058,-3.25243,-32.6118
558,0.279,4,2,4,0,0,0,0,0,0,40.3668,64.2058,-28.323,29.7766,-65.0444,-86.424,0,0,0,0,0,0,8.06081,21.054,-1.83697,1.86668,-3.31,-32.6708
559,0.2795,4,2,4,0,0,0,0,0,0,40.59,64.5657,-28.6665,30.0608,-65.5306,-86.9087,0,0,0,0,0,0,8.0546,21.0784,-1.86939,1.89255,-3.36699,-32.7241
560,0.28,4,2,4,0,0,0,0,0,0,40.8141,64.928,-29.0103,30.3441,-66.0131,-87.3954,0,0,0,0,0,0,8.04596,21.1012,-1.90153,1.91862,-3.42352,-32.7764
561,0.2805,4,2,4,0,0,0,0,0,0,41.0383,65.2917,-29.3543,30.6262,-66.492,-87.8829,0,0,0,0,0,0,8.0365,21.1233,-1.93275,1.94428,-3.47781,-32.8279
562,0.281,4,2,4,0,0,0,0,0,0,41.2647,65.658,-29.6997,30.9075,-66.9702,-88.3731,0,0,0,0,0,0,8.02651,21.1438,-1.96319,1.96928,-3.53085,-32.8779
563,0.2815,4,2,4,0,0,0,0,0,0,41.4932,66.0262,-30.046,31.1879,-67.4475,-88.8654,0,0,0,0,0,0,8.01849,21.1655,-1.99231,1.99335,-3.58194,-32.9303
564,0.282,4,2,4,0,0,0,0,0,0,41.7224,66.3955,-30.3925,31.4671,-67.9217,-89.358,0,0,0,0,0,0,8.00897,21.1858,-2.02028,2.01722,-3.6306,-32.979
565,0.2825,4,2,4,0,0,0,0,0,0,41.9513,66.7662,-30.7382,31.7445,-68.391,-89.8521,0,0,0,0,0,0,7.99723,21.203,-2.04798,2.0415,-3.67903,-33.0237
566,0.283,4,2,4,0,0,0,0,0,0,42.1798,67.1382,-31.0824,32.019,-68.8534,-90.347,0,0,0,0,0,0,7.98452,21.2196,-2.07527,2.06588,-3.72659,-33.0681
567,0.2835,4,2,4,0,0,0,0,0,0,42.4114,67.5125,-31.4266,32.2918,-69.3138,-90.8443,0,0,0,0,0,0,7.97292,21.2348,-2.10193,2.08991,-3.77266,-33.1111
568,0.284,4,2,4,0,0,0,0,0,0,42.648,67.8908,-31.7721,32.5633,-69.7742,-91.3467,0,0,0,0,0,0,7.96036,21.2522,-2.12891,2.11457,-3.81929,-33.1605
569,0.2845,4,2,4,0,0,0,0,0,0,42.888,68.2733,-32.1195,32.8343,-70.2363,-91.8549,0,0,0,0,0,0,7.94699,21.2687,-2.1536,2.13832,-3.86153,-33.2092
570,0.285,4,2,4,0,0,0,0,0,0,43.1317,68.6602,-32.4698,33.1052,-70.702,-92.3687,0,0,0,0,0,0,7.93512,21.2885,-2.17885,2.16248,-3.906,-33.268
571,0.2855,4,2,4,0,0,0,0,0,0,43.3793,69.052,-32.8245,33.377,-71.1746,-92.8885,0,0,0,0,0,0,7.92415,21.3125,-2.20471,2.18678,-3.9523,-33.3379
572,0.286,4,2,4,0,0,0,0,0,0,43.6299,69.4481,-33.1831,33.65,-71.652,-93.4133,0,0,0,0,0,0,7.91163,21.3349,-2.23084,2.21173,-3.99827,-33.4058
573,0.2865,4,2,4,0,0,0,0,0,0,43.8859,69.8474,-33.5442,33.9234,-72.1309,-93.9397,0,0,0,0,0,0,7.89836,21.3539,-2.25606,2.23628,-4.04277,-33.4675
574,0.287,4,2,4,0,0,0,0,0,0,44.1479,70.2484,-33.9072,34.1966,-72.6104,-94.4655,0,0,0,0,0,0,7.8848,21.3726,-2.27885,2.26001,-4.08198,-33.5271
575,0.2875,4,2,4,0,0,0,0,0,0,44.4162,70.65,-34.2714,34.4689,-73.0894,-94.9885,0,0,0,0,0,0,7.87179,21.3926,-2.30173,2.28398,-4.1218,-33.588
576,0.288,4,2,4,0,0,0,0,0,0,44.6886,71.0528,-34.6364,34.7401,-73.5669,-95.5102,0,0,0,0,0,0,7.85512,21.4119,-2.32423,2.3081,-4.16068,-33.648
577,0.2885,4,2,4,0,0,0,0,0,0,44.9681,71.458,-35.0026,35.0106,-74.0432,-96.0314,0,0,0,0,0,0,7.83786,21.4293,-2.34633,2.33198,-4.19871,-33.704
578,0.289,4,2,4,0,0,0,0,0,0,45.2539,71.8644,-35.3713,35.281,-74.5214,-96.5504,0,0,0,0,0,0,7.81891,21.4399,-2.36723,2.35503,-4.23422,-33.7442
579,0.2895,4,2,4,0,0,0,0,0,0,45.5449,72.273,-35.7431,35.5517,-75.0024,-97.0698,0,0,0,0,0,0,7.79578,21.4472,-2.3869,2.3783,-4.26708,-33.7742
580,0.29,4,2,4,0,0,0,0,0,0,45.8428,72.6838,-36.1179,35.8227,-75.4858,-97.588,0,0,0,0,0,0,7.77776,21.4545,-2.40382,2.40079,-4.29358,-33.8011
581,0.2905,4,2,4,0,0,0,0,0,0,46.1513,73.097,-36.495,36.0945,-75.969,-98.1027,0,0,0,0,0,0,7.76187,21.457,-2.41931,2.42297,-4.31616,-33.8146
582,0.291,4,2,4,0,0,0,0,0,0,46.4685,73.5134,-36.873,36.3665,-76.4493,-98.6148,0,0,0,0,0,0,7.75072,21.4626,-2.4336,2.44509,-4.33511,-33.8283
