iStep,time,X,Y,Z,Vx,Vy,Vz,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,Fcpx,Fcpy,Fcpz,Tcpx,Tcpy,Tcpz,SumUx,SumUy,SumUz,SumTx,SumTy,SumTz
1455,0.7275,4,2,4,0,0,0,0,0,0,36.4921,-15.5094,16.1452,-1.9748,11.6057,-7.65047,0,0,0,0,0,0,2.69809,-2.46787,1.66682,0.500111,0.623152,0.714462
1456,0.728,4,2,4,0,0,0,0,0,0,36.4925,-15.6188,16.0984,-1.97063,11.5822,-7.55535,0,0,0,0,0,0,2.68887,-2.47062,1.65519,0.493781,0.618015,0.722656
1457,0.7285,4,2,4,0,0,0,0,0,0,36.4953,-15.7274,16.0503,-1.96363,11.5557,-7.46548,0,0,0,0,0,0,2.68397,-2.47646,1.64638,0.489995,0.613244,0.725917
1458,0.729,4,2,4,0,0,0,0,0,0,36.4959,-15.8347,16.0023,-1.95304,11.5278,-7.37476,0,0,0,0,0,0,2.68028,-2.4827,1.63588,0.483623,0.608509,0.731404
1459,0.7295,4,2,4,0,0,0,0,0,0,36.4939,-15.9422,15.9555,-1.939,11.5005,-7.28241,0,0,0,0,0,0,2.67308,-2.48792,1.62693,0.480479,0.604233,0.740913
1460,0.73,4,2,4,0,0,0,0,0,0,36.4913,-16.0509,15.9083,-1.92429,11.474,-7.19045,0,0,0,0,0,0,2.66309,-2.49264,1.61714,0.478112,0.599416,0.750869
1461,0.7305,4,2,4,0,0,0,0,0,0,36.4873,-16.1562,15.8594,-1.90983,11.4472,-7.09893,0,0,0,0,0,0,2.65229,-2.49729,1.60781,0.477461,0.594742,0.759442
1462,0.731,4,2,4,0,0,0,0,0,0,36.4856,-16.26,15.8101,-1.89451,11.42,-7.01173,0,0,0,0,0,0,2.64477,-2.50272,1.60061,0.478377,0.590122,0.764072
1463,0.7315,4,2,4,0,0,0,0,0,0,36.4853,-16.3648,15.7607,-1.88114,11.3936,-6.92465,0,0,0,0,0,0,2.63746,-2.50934,1.59345,0.478205,0.585412,0.770848
1464,0.732,4,2,4,0,0,0,0,0,0,36.4841,-16.4708,15.7107,-1.87091,11.3684,-6.83552,0,0,0,0,0,0,2.63656,-2.5193,1.59021,0.479159,0.581283,0.773816
1465,0.7325,4,2,4,0,0,0,0,0,0,36.4845,-16.5765,15.6617,-1.86113,11.3436,-6.74754,0,0,0,0,0,0,2.63508,-2.5255,1.58135,0.473031,0.57625,0.780023
1466,0.733,4,2,4,0,0,0,0,0,0,36.4905,-16.6813,15.6153,-1.84809,11.3177,-6.66565,0,0,0,0,0,0,2.63429,-2.53022,1.57147,0.465866,0.570618,0.783422
1467,0.7335,4,2,4,0,0,0,0,0,0,36.4992,-16.7861,15.5705,-1.83353,11.2912,-6.58316,0,0,0,0,0,0,2.63454,-2.53788,1.56483,0.462649,0.565799,0.785641
1468,0.734,4,2,4,0,0,0,0,0,0,36.5081,-16.8938,15.5263,-1.81929,11.2639,-6.49757,0,0,0,0,0,0,2.62714,-2.54082,1.55133,0.453672,0.560542,0.795131
1469,0.7345,4,2,4,0,0,0,0,0,0,36.5193,-17.0036,15.4852,-1.80234,11.237,-6.4143,0,0,0,0,0,0,2.62527,-2.5485,1.54543,0.45194,0.556777,0.80086
1470,0.735,4,2,4,0,0,0,0,0,0,36.528,-17.1106,15.4455,-1.78381,11.2112,-6.33136,0,0,0,0,0,0,2.62281,-2.55817,1.54242,0.454838,0.553357,0.803382
1471,0.7355,4,2,4,0,0,0,0,0,0,36.5341,-17.2151,15.4056,-1.76444,11.1858,-6.24848,0,0,0,0,0,0,2.61727,-2.5639,1.53693,0.456773,0.549526,0.804619
1472,0.736,4,2,4,0,0,0,0,0,0,36.5356,-17.3199,15.3612,-1.74919,11.1598,-6.16258,0,0,0,0,0,0,2.60954,-2.56741,1.53049,0.456874,0.546025,0.806765
1473,0.7365,4,2,4,0,0,0,0,0,0,36.534,-17.4244,15.312,-1.738,11.1328,-6.07517,0,0,0,0,0,0,2.60191,-2.57191,1.52416,0.457366,0.543025,0.8077
1474,0.737,4,2,4,0,0,0,0,0,0,36.5315,-17.5272,15.2626,-1.72574,11.1055,-5.99107,0,0,0,0,0,0,2.59223,-2.57793,1.51577,0.456121,0.53872,0.809994
1475,0.7375,4,2,4,0,0,0,0,0,0,36.5249,-17.6266,15.216,-1.71011,11.0796,-5.90581,0,0,0,0,0,0,2.58276,-2.58324,1.50516,0.452182,0.534108,0.81406
1476,0.738,4,2,4,0,0,0,0,0,0,36.5149,-17.724,15.1708,-1.69292,11.054,-5.81749,0,0,0,0,0,0,2.57541,-2.58928,1.49483,0.447842,0.529237,0.817675
1477,0.7385,4,2,4,0,0,0,0,0,0,36.5021,-17.8222,15.124,-1.67583,11.0266,-5.72902,0,0,0,0,0,0,2.56669,-2.59133,1.48259,0.443398,0.522152,0.820562
1478,0.739,4,2,4,0,0,0,0,0,0,36.488,-17.9198,15.0741,-1.66021,10.9976,-5.64146,0,0,0,0,0,0,2.55413,-2.59293,1.46932,0.437405,0.515724,0.828271
1479,0.7395,4,2,4,0,0,0,0,0,0,36.4776,-18.0162,15.0237,-1.64364,10.9679,-5.55959,0,0,0,0,0,0,2.54247,-2.59885,1.45966,0.432735,0.511092,0.839211
1480,0.74,4,2,4,0,0,0,0,0,0,36.4665,-18.1102,14.9733,-1.62703,10.939,-5.47774,0,0,0,0,0,0,2.53481,-2.60542,1.45336,0.432723,0.506018,0.846589
1481,0.7405,4,2,4,0,0,0,0,0,0,36.4539,-18.2049,14.9242,-1.61089,10.912,-5.39383,0,0,0,0,0,0,2.52936,-2.61336,1.44859,0.433523,0.502316,0.853204
1482,0.741,4,2,4,0,0,0,0,0,0,36.4423,-18.3005,14.8758,-1.59512,10.8863,-5.31188,0,0,0,0,0,0,2.52487,-2.62022,1.44273,0.434979,0.498131,0.854218
1483,0.7415,4,2,4,0,0,0,0,0,0,36.4349,-18.3953,14.8273,-1.57992,10.8617,-5.23367,0,0,0,0,0,0,2.51838,-2.62253,1.43275,0.431799,0.493363,0.855418
1484,0.742,4,2,4,0,0,0,0,0,0,36.4296,-18.49,14.7811,-1.56187,10.8379,-5.15587,0,0,0,0,0,0,2.51505,-2.62703,1.42488,0.430398,0.488277,0.854443
1485,0.7425,4,2,4,0,0,0,0,0,0,36.422,-18.5851,14.738,-1.5404,10.8145,-5.07444,0,0,0,0,0,0,2.50886,-2.62976,1.41527,0.425661,0.48409,0.86082
1486,0.743,4,2,4,0,0,0,0,0,0,36.4134,-18.6831,14.6967,-1.51696,10.7903,-4.99125,0,0,0,0,0,0,2.49919,-2.63495,1.40395,0.417783,0.480819,0.873629
1487,0.7435,4,2,4,0,0,0,0,0,0,36.4064,-18.7807,14.6548,-1.49413,10.7636,-4.90775,0,0,0,0,0,0,2.49481,-2.64161,1.3951,0.41277,0.476908,0.880099
1488,0.744,4,2,4,0,0,0,0,0,0,36.4002,-18.8758,14.6098,-1.4737,10.7347,-4.82536,0,0,0,0,0,0,2.49036,-2.64765,1.38868,0.411251,0.472023,0.880937
1489,0.7445,4,2,4,0,0,0,0,0,0,36.3952,-18.9692,14.5608,-1.45665,10.7045,-4.74517,0,0,0,0,0,0,2.48319,-2.65159,1.38356,0.41274,0.467434,0.880255
1490,0.745,4,2,4,0,0,0,0,0,0,36.3886,-19.063,14.5092,-1.44231,10.6742,-4.66509,0,0,0,0,0,0,2.47277,-2.65524,1.37578,0.410583,0.464098,0.88694
1491,0.7455,4,2,4,0,0,0,0,0,0,36.38,-19.1568,14.4566,-1.42877,10.644,-4.58646,0,0,0,0,0,0,2.46427,-2.65914,1.36942,0.408841,0.461854,0.892909
1492,0.746,4,2,4,0,0,0,0,0,0,36.3733,-19.2492,14.4064,-1.41249,10.6143,-4.51021,0,0,0,0,0,0,2.4578,-2.66228,1.36531,0.409868,0.459548,0.897985
1493,0.7465,4,2,4,0,0,0,0,0,0,36.3635,-19.3393,14.3558,-1.39442,10.5845,-4.43157,0,0,0,0,0,0,2.44669,-2.66221,1.35648,0.404496,0.457746,0.910636
1494,0.747,4,2,4,0,0,0,0,0,0,36.3502,-19.4292,14.3058,-1.37325,10.5546,-4.35127,0,0,0,0,0,0,2.43483,-2.66169,1.34691,0.400457,0.45485,0.92003
1495,0.7475,4,2,4,0,0,0,0,0,0,36.3372,-19.52,14.2577,-1.34821,10.5249,-4.27374,0,0,0,0,0,0,2.42816,-2.66546,1.3403,0.40239,0.449721,0.919524
1496,0.748,4,2,4,0,0,0,0,0,0,36.3258,-19.6093,14.212,-1.32043,10.496,-4.1976,0,0,0,0,0,0,2.41757,-2.66571,1.33178,0.404189,0.444061,0.922392
1497,0.7485,4,2,4,0,0,0,0,0,0,36.3155,-19.6956,14.1656,-1.29473,10.4676,-4.1211,0,0,0,0,0,0,2.40624,-2.66487,1.31909,0.400165,0.43783,0.926372
1498,0.749,4,2,4,0,0,0,0,0,0,36.3039,-19.7803,14.1149,-1.27501,10.4392,-4.04323,0,0,0,0,0,0,2.40075,-2.67054,1.30837,0.395387,0.431865,0.931426
1499,0.7495,4,2,4,0,0,0,0,0,0,36.2926,-19.8672,14.0593,-1.26077,10.4101,-3.96766,0,0,0,0,0,0,2.3941,-2.67928,1.29943,0.392122,0.426092,0.93895
1500,0.75,4,2,4,0,0,0,0,0,0,36.2852,-19.9551,14.0018,-1.24908,10.3804,-3.89668,0,0,0,0,0,0,2.38866,-2.68759,1.29106,0.387658,0.421264,0.948876
1501,0.7505,4,2,4,0,0,0,0,0,0,36.2781,-20.0421,13.946,-1.23683,10.3516,-3.82437,0,0,0,0,0,0,2.38239,-2.6873,1.27964,0.381939,0.416666,0.954387
1502,0.751,4,2,4,0,0,0,0,0,0,36.2704,-20.1296,13.8951,-1.22031,10.3244,-3.74906,0,0,0,0,0,0,2.3821,-2.68836,1.27083,0.379152,0.413024,0.951701
1503,0.7515,4,2,4,0,0,0,0,0,0,36.2628,-20.2197,13.8482,-1.19886,10.2969,-3.67213,0,0,0,0,0,0,2.38319,-2.69395,1.26682,0.379543,0.411163,0.948204
1504,0.752,4,2,4,0,0,0,0,0,0,36.2561,-20.3113,13.8008,-1.17568,10.2673,-3.59678,0,0,0,0,0,0,2.37582,-2.69667,1.26084,0.379084,0.408749,0.948583
1505,0.7525,4,2,4,0,0,0,0,0,0,36.2486,-20.4007,13.7516,-1.15096,10.2357,-3.52274,0,0,0,0,0,0,2.367,-2.70132,1.25205,0.378159,0.404965,0.947941
1506,0.753,4,2,4,0,0,0,0,0,0,36.2369,-20.4871,13.7004,-1.12529,10.2032,-3.44679,0,0,0,0,0,0,2.35726,-2.70611,1.24426,0.378526,0.401077,0.952194
1507,0.7535,4,2,4,0,0,0,0,0,0,36.2226,-20.5714,13.647,-1.10228,10.171,-3.36825,0,0,0,0,0,0,2.34521,-2.71102,1.23864,0.379295,0.398422,0.963578
1508,0.754,4,2,4,0,0,0,0,0,0,36.2119,-20.6585,13.5918,-1.082,10.1388,-3.29448,0,0,0,0,0,0,2.33774,-2.71666,1.23358,0.379209,0.395965,0.973361
1509,0.7545,4,2,4,0,0,0,0,0,0,36.1992,-20.7438,13.5305,-1.0667,10.1051,-3.22282,0,0,0,0,0,0,2.33083,-2.7181,1.22304,0.375758,0.39117,0.973251
1510,0.755,4,2,4,0,0,0,0,0,0,36.1812,-20.8261,13.4627,-1.0558,10.0698,-3.15014,0,0,0,0,0,0,2.32394,-2.71648,1.20988,0.371481,0.385234,0.969919
1511,0.7555,4,2,4,0,0,0,0,0,0,36.1597,-20.9059,13.3922,-1.04508,10.0333,-3.07469,0,0,0,0,0,0,2.31734,-2.71544,1.19803,0.366729,0.380248,0.97195
1512,0.756,4,2,4,0,0,0,0,0,0,36.1398,-20.987,13.3254,-1.02969,9.99702,-2.99839,0,0,0,0,0,0,2.31523,-2.71904,1.19162,0.365362,0.376124,0.973207
1513,0.7565,4,2,4,0,0,0,0,0,0,36.1238,-21.0683,13.2636,-1.00887,9.96169,-2.92591,0,0,0,0,0,0,2.30902,-2.72176,1.18525,0.363765,0.373286,0.979145
1514,0.757,4,2,4,0,0,0,0,0,0,36.1086,-21.1474,13.2038,-0.984395,9.9271,-2.85588,0,0,0,0,0,0,2.29817,-2.72145,1.17896,0.363159,0.3712,0.987037
1515,0.7575,4,2,4,0,0,0,0,0,0,36.0936,-21.2237,13.1427,-0.960105,9.89314,-2.78596,0,0,0,0,0,0,2.28822,-2.72239,1.17048,0.360845,0.368288,0.992913
1516,0.758,4,2,4,0,0,0,0,0,0,36.0804,-21.2999,13.0809,-0.937122,9.85996,-2.71652,0,0,0,0,0,0,2.28285,-2.724,1.16226,0.360484,0.364033,0.992203
1517,0.7585,4,2,4,0,0,0,0,0,0,36.0714,-21.3792,13.0208,-0.914091,9.82772,-2.65103,0,0,0,0,0,0,2.27867,-2.72771,1.15417,0.360109,0.360265,0.992888
1518,0.759,4,2,4,0,0,0,0,0,0,36.0656,-21.4589,12.9609,-0.89364,9.79648,-2.58619,0,0,0,0,0,0,2.27658,-2.7314,1.1458,0.358188,0.356197,0.993742
1519,0.7595,4,2,4,0,0,0,0,0,0,36.0612,-21.5398,12.9014,-0.875291,9.76568,-2.51941,0,0,0,0,0,0,2.27416,-2.73246,1.13664,0.353538,0.352171,0.997591
1520,0.76,4,2,4,0,0,0,0,0,0,36.0556,-21.6215,12.8389,-0.85944,9.73302,-2.45057,0,0,0,0,0,0,2.26702,-2.7298,1.12463,0.347155,0.347657,1.00278
1521,0.7605,4,2,4,0,0,0,0,0,0,36.0506,-21.7057,12.7754,-0.842853,9.6972,-2.38207,0,0,0,0,0,0,2.25456,-2.72794,1.1124,0.340977,0.344488,1.01397
1522,0.761,4,2,4,0,0,0,0,0,0,36.0463,-21.7905,12.7118,-0.824091,9.65791,-2.31493,0,0,0,0,0,0,2.24891,-2.73248,1.10219,0.337752,0.340676,1.01454
1523,0.7615,4,2,4,0,0,0,0,0,0,36.0404,-21.8718,12.649,-0.803057,9.61731,-2.248,0,0,0,0,0,0,2.24134,-2.73518,1.09659,0.339597,0.337009,1.01691
1524,0.762,4,2,4,0,0,0,0,0,0,36.031,-21.9481,12.5852,-0.782011,9.57763,-2.17898,0,0,0,0,0,0,2.23425,-2.73749,1.09209,0.342284,0.334131,1.02098
1525,0.7625,4,2,4,0,0,0,0,0,0,36.0226,-22.0245,12.5205,-0.761563,9.53863,-2.11379,0,0,0,0,0,0,2.22665,-2.74087,1.08793,0.345162,0.33212,1.02605
1526,0.763,4,2,4,0,0,0,0,0,0,36.0132,-22.1014,12.453,-0.743438,9.49973,-2.05331,0,0,0,0,0,0,2.22423,-2.74498,1.08287,0.348494,0.328017,1.0214
1527,0.7635,4,2,4,0,0,0,0,0,0,35.9981,-22.1747,12.3824,-0.728076,9.46194,-1.99081,0,0,0,0,0,0,2.21626,-2.74365,1.07218,0.346552,0.323808,1.02163
1528,0.764,4,2,4,0,0,0,0,0,0,35.9796,-22.2462,12.3133,-0.710831,9.42575,-1.92702,0,0,0,0,0,0,2.20738,-2.7427,1.06129,0.344156,0.31938,1.02317
1529,0.7645,4,2,4,0,0,0,0,0,0,35.9578,-22.3164,12.2452,-0.692289,9.3905,-1.86166,0,0,0,0,0,0,2.19871,-2.74179,1.04926,0.338884,0.315285,1.02653
1530,0.765,4,2,4,0,0,0,0,0,0,35.9342,-22.3872,12.1775,-0.673627,9.35588,-1.79576,0,0,0,0,0,0,2.19095,-2.74076,1.03807,0.331816,0.311589,1.03047
1531,0.7655,4,2,4,0,0,0,0,0,0,35.9119,-22.4587,12.1113,-0.652905,9.32081,-1.73199,0,0,0,0,0,0,2.1857,-2.7438,1.02607,0.324233,0.307496,1.03459
1532,0.766,4,2,4,0,0,0,0,0,0,35.8918,-22.5278,12.0472,-0.630389,9.28579,-1.67023,0,0,0,0,0,0,2.18196,-2.74828,1.01823,0.32358,0.302265,1.03246
1533,0.7665,4,2,4,0,0,0,0,0,0,35.8713,-22.5903,11.9837,-0.608144,9.25171,-1.60635,0,0,0,0,0,0,2.17529,-2.74825,1.00977,0.323687,0.296866,1.03078
1534,0.767,4,2,4,0,0,0,0,0,0,35.8529,-22.6542,11.9216,-0.585397,9.2185,-1.54428,0,0,0,0,0,0,2.17084,-2.74899,1.00354,0.323645,0.29247,1.03297
1535,0.7675,4,2,4,0,0,0,0,0,0,35.8389,-22.7223,11.8599,-0.563036,9.18676,-1.4854,0,0,0,0,0,0,2.16844,-2.75261,1.00119,0.325576,0.290157,1.0322
1536,0.768,4,2,4,0,0,0,0,0,0,35.8268,-22.7911,11.7959,-0.545248,9.15665,-1.42477,0,0,0,0,0,0,2.16564,-2.75517,0.9969,0.32606,0.288585,1.03479
1537,0.7685,4,2,4,0,0,0,0,0,0,35.8136,-22.8603,11.7301,-0.529869,9.12602,-1.36202,0,0,0,0,0,0,2.15485,-2.75169,0.985139,0.321673,0.286957,1.03856
1538,0.769,4,2,4,0,0,0,0,0,0,35.7985,-22.9296,11.6655,-0.512544,9.09398,-1.29689,0,0,0,0,0,0,2.14281,-2.74518,0.971823,0.315131,0.285604,1.04692
1539,0.7695,4,2,4,0,0,0,0,0,0,35.7828,-23.0003,11.603,-0.492074,9.06034,-1.23155,0,0,0,0,0,0,2.13768,-2.74798,0.964872,0.314102,0.283191,1.05001
1540,0.77,4,2,4,0,0,0,0,0,0,35.7711,-23.0736,11.5407,-0.469475,9.02447,-1.17128,0,0,0,0,0,0,2.13009,-2.75212,0.959105,0.312796,0.280864,1.05666
1541,0.7705,4,2,4,0,0,0,0,0,0,35.759,-23.1438,11.477,-0.446435,8.98691,-1.11301,0,0,0,0,0,0,2.12082,-2.75228,0.950374,0.309452,0.277828,1.06327
1542,0.771,4,2,4,0,0,0,0,0,0,35.7422,-23.2066,11.4095,-0.425539,8.94762,-1.05291,0,0,0,0,0,0,2.10816,-2.74813,0.938577,0.306898,0.272708,1.06601
1543,0.7715,4,2,4,0,0,0,0,0,0,35.7238,-23.2678,11.3395,-0.405661,8.90693,-0.995483,0,0,0,0,0,0,2.09342,-2.74162,0.928719,0.306413,0.267558,1.07034
1544,0.772,4,2,4,0,0,0,0,0,0,35.705,-23.328,11.2678,-0.387142,8.86631,-0.941566,0,0,0,0,0,0,2.08427,-2.74212,0.921397,0.306329,0.263366,1.07303
1545,0.7725,4,2,4,0,0,0,0,0,0,35.6833,-23.3869,11.1925,-0.373203,8.82727,-0.886142,0,0,0,0,0,0,2.07779,-2.74476,0.913122,0.303137,0.261209,1.07726
1546,0.773,4,2,4,0,0,0,0,0,0,35.6597,-23.4461,11.1164,-0.36145,8.79078,-0.828708,0,0,0,0,0,0,2.07448,-2.74509,0.906598,0.303177,0.258823,1.0781
1547,0.7735,4,2,4,0,0,0,0,0,0,35.6373,-23.5069,11.0424,-0.347992,8.75594,-0.770728,0,0,0,0,0,0,2.06527,-2.73594,0.896781,0.301755,0.255871,1.08109
1548,0.774,4,2,4,0,0,0,0,0,0,35.617,-23.5665,10.9723,-0.329902,8.72137,-0.713209,0,0,0,0,0,0,2.06305,-2.73405,0.889152,0.29886,0.253329,1.08156
1549,0.7745,4,2,4,0,0,0,0,0,0,35.5974,-23.6265,10.9062,-0.307223,8.68764,-0.657582,0,0,0,0,0,0,2.06407,-2.73741,0.883067,0.298427,0.249394,1.07693
1550,0.775,4,2,4,0,0,0,0,0,0,35.5792,-23.6842,10.8434,-0.280401,8.65533,-0.603949,0,0,0,0,0,0,2.0655,-2.74285,0.879254,0.301088,0.245456,1.07119
1551,0.7755,4,2,4,0,0,0,0,0,0,35.561,-23.7389,10.7793,-0.254356,8.62429,-0.54892,0,0,0,0,0,0,2.05869,-2.74215,0.870489,0.298966,0.242919,1.07311
1552,0.776,4,2,4,0,0,0,0,0,0,35.5427,-23.7916,10.7135,-0.229751,8.59319,-0.494697,0,0,0,0,0,0,2.0517,-2.74273,0.859968,0.295129,0.240304,1.07596
1553,0.7765,4,2,4,0,0,0,0,0,0,35.5256,-23.8439,10.6454,-0.20756,8.56061,-0.441413,0,0,0,0,0,0,2.04107,-2.74095,0.850606,0.293454,0.236124,1.07519
1554,0.777,4,2,4,0,0,0,0,0,0,35.5106,-23.8983,10.5742,-0.189937,8.52642,-0.386448,0,0,0,0,0,0,2.03068,-2.73539,0.84032,0.290704,0.231588,1.07479
1555,0.7775,4,2,4,0,0,0,0,0,0,35.5028,-23.9604,10.5022,-0.176174,8.49125,-0.331116,0,0,0,0,0,0,2.02473,-2.73284,0.830163,0.285862,0.229018,1.07656
1556,0.778,4,2,4,0,0,0,0,0,0,35.5008,-24.0295,10.4312,-0.163537,8.45545,-0.276588,0,0,0,0,0,0,2.02289,-2.73397,0.825382,0.284445,0.227853,1.08221
1557,0.7785,4,2,4,0,0,0,0,0,0,35.4987,-24.0988,10.3607,-0.149751,8.41889,-0.222965,0,0,0,0,0,0,2.02528,-2.73828,0.823316,0.286899,0.225688,1.08305
1558,0.779,4,2,4,0,0,0,0,0,0,35.4913,-24.1648,10.2899,-0.132786,8.38118,-0.17253,0,0,0,0,0,0,2.01936,-2.73838,0.817877,0.288066,0.223209,1.08486
1559,0.7795,4,2,4,0,0,0,0,0,0,35.4739,-24.2215,10.2168,-0.112531,8.34181,-0.12528,0,0,0,0,0,0,2.00593,-2.73451,0.806508,0.287525,0.219617,1.08151
1560,0.78,4,2,4,0,0,0,0,0,0,35.4461,-24.2692,10.14,-0.0920589,8.30232,-0.076681,0,0,0,0,0,0,1.98865,-2.72725,0.793504,0.2866,0.216347,1.08015
1561,0.7805,4,2,4,0,0,0,0,0,0,35.4161,-24.3132,10.0623,-0.0711625,8.26373,-0.0299417,0,0,0,0,0,0,1.97818,-2.72697,0.787483,0.287227,0.213318,1.08199
1562,0.781,4,2,4,0,0,0,0,0,0,35.3911,-24.3579,9.98465,-0.0506663,8.22599,0.014786,0,0,0,0,0,0,1.97169,-2.72629,0.781142,0.286643,0.209858,1.08284
1563,0.7815,4,2,4,0,0,0,0,0,0,35.3676,-24.4017,9.90636,-0.0334199,8.18975,0.0653037,0,0,0,0,0,0,1.96205,-2.71921,0.771788,0.283739,0.20642,1.08914
1564,0.782,4,2,4,0,0,0,0,0,0,35.3476,-24.4502,9.83031,-0.0167684,8.15465,0.118204,0,0,0,0,0,0,1.95304,-2.70912,0.760338,0.279166,0.203214,1.0964
1565,0.7825,4,2,4,0,0,0,0,0,0,35.3295,-24.5026,9.7547,-4.76619e-05,8.12024,0.168944,0,0,0,0,0,0,1.94882,-2.70457,0.750369,0.273419,0.200515,1.10122
1566,0.783,4,2,4,0,0,0,0,0,0,35.309,-24.5539,9.6775,0.0172565,8.08605,0.219231,0,0,0,0,0,0,1.94864,-2.7067,0.742151,0.266519,0.198821,1.10649
1567,0.7835,4,2,4,0,0,0,0,0,0,35.2879,-24.6022,9.60101,0.0368907,8.05235,0.267604,0,0,0,0,0,0,1.94693,-2.70894,0.734282,0.263183,0.196678,1.10475
1568,0.784,4,2,4,0,0,0,0,0,0,35.2688,-24.6496,9.52887,0.0608095,8.01945,0.313693,0,0,0,0,0,0,1.94125,-2.70603,0.727553,0.262665,0.194037,1.10412
1569,0.7845,4,2,4,0,0,0,0,0,0,35.252,-24.6945,9.45859,0.0850904,7.98771,0.361335,0,0,0,0,0,0,1.93337,-2.70183,0.719805,0.262874,0.190871,1.10349
1570,0.785,4,2,4,0,0,0,0,0,0,35.2366,-24.7395,9.38763,0.107648,7.95606,0.410846,0,0,0,0,0,0,1.92974,-2.70228,0.713091,0.263699,0.188526,1.10238
1571,0.7855,4,2,4,0,0,0,0,0,0,35.2251,-24.7864,9.31416,0.126952,7.92414,0.457803,0,0,0,0,0,0,1.92462,-2.70402,0.709859,0.267958,0.186688,1.10276
1572,0.786,4,2,4,0,0,0,0,0,0,35.2136,-24.8317,9.23708,0.142724,7.89128,0.505169,0,0,0,0,0,0,1.91759,-2.70258,0.70324,0.268052,0.185753,1.10631
1573,0.7865,4,2,4,0,0,0,0,0,0,35.1992,-24.8783,9.15625,0.156023,7.85657,0.555035,0,0,0,0,0,0,1.90814,-2.69548,0.690813,0.263867,0.184581,1.10869
1574,0.787,4,2,4,0,0,0,0,0,0,35.1839,-24.9281,9.07265,0.168008,7.81923,0.604564,0,0,0,0,0,0,1.90205,-2.6906,0.681763,0.263305,0.181402,1.10332
1575,0.7875,4,2,4,0,0,0,0,0,0,35.1691,-24.9811,8.98626,0.177855,7.78018,0.652297,0,0,0,0,0,0,1.89854,-2.68788,0.674902,0.263122,0.178523,1.09975
1576,0.788,4,2,4,0,0,0,0,0,0,35.1563,-25.0338,8.89867,0.187239,7.74028,0.696425,0,0,0,0,0,0,1.8931,-2.68401,0.66532,0.257959,0.175851,1.10294
1577,0.7885,4,2,4,0,0,0,0,0,0,35.1418,-25.0821,8.81132,0.198402,7.70047,0.737824,0,0,0,0,0,0,1.88717,-2.68059,0.654801,0.253411,0.172678,1.10536
1578,0.789,4,2,4,0,0,0,0,0,0,35.1256,-25.1237,8.72509,0.211214,7.66126,0.779582,0,0,0,0,0,0,1.87969,-2.67784,0.645138,0.250991,0.169667,1.10876
1579,0.7895,4,2,4,0,0,0,0,0,0,35.1085,-25.1598,8.63972,0.225991,7.6228,0.821501,0,0,0,0,0,0,1.87689,-2.67613,0.638279,0.252536,0.165684,1.10391
1580,0.79,4,2,4,0,0,0,0,0,0,35.0918,-25.1943,8.55325,0.241112,7.58538,0.861501,0,0,0,0,0,0,1.87152,-2.67114,0.63202,0.254114,0.162921,1.10123
1581,0.7905,4,2,4,0,0,0,0,0,0,35.0769,-25.2282,8.46459,0.254864,7.54937,0.899351,0,0,0,0,0,0,1.86786,-2.66647,0.628162,0.255477,0.161259,1.10504
1582,0.791,4,2,4,0,0,0,0,0,0,35.0615,-25.2627,8.37587,0.26826,7.51498,0.938324,0,0,0,0,0,0,1.8671,-2.66318,0.623662,0.255476,0.159081,1.10712
1583,0.7915,4,2,4,0,0,0,0,0,0,35.043,-25.2995,8.28993,0.283717,7.4826,0.97953,0,0,0,0,0,0,1.86442,-2.65826,0.617285,0.254343,0.157221,1.11336
1584,0.792,4,2,4,0,0,0,0,0,0,35.0233,-25.3379,8.20622,0.301212,7.45218,1.0227,0,0,0,0,0,0,1.85783,-2.65002,0.606932,0.249946,0.155255,1.11657
1585,0.7925,4,2,4,0,0,0,0,0,0,35.004,-25.3793,8.12493,0.320732,7.423,1.06403,0,0,0,0,0,0,1.84941,-2.64509,0.596331,0.245689,0.153619,1.11997
1586,0.793,4,2,4,0,0,0,0,0,0,34.9859,-25.4203,8.04465,0.341007,7.39408,1.10347,0,0,0,0,0,0,1.84335,-2.64247,0.586822,0.243434,0.151325,1.11607
1587,0.7935,4,2,4,0,0,0,0,0,0,34.9673,-25.4581,7.96429,0.360566,7.36441,1.14439,0,0,0,0,0,0,1.84109,-2.64278,0.579993,0.242973,0.148977,1.10864
1588,0.794,4,2,4,0,0,0,0,0,0,34.95,-25.493,7.88362,0.379614,7.33279,1.18606,0,0,0,0,0,0,1.83611,-2.64292,0.571952,0.241926,0.1465,1.10687
1589,0.7945,4,2,4,0,0,0,0,0,0,34.9336,-25.5256,7.8002,0.396736,7.2984,1.22617,0,0,0,0,0,0,1.82767,-2.63894,0.563093,0.241018,0.144435,1.1045
1590,0.795,4,2,4,0,0,0,0,0,0,34.9157,-25.5571,7.71223,0.409876,7.26237,1.2663,0,0,0,0,0,0,1.82524,-2.63706,0.555325,0.241181,0.141685,1.10009
1591,0.7955,4,2,4,0,0,0,0,0,0,34.8974,-25.5886,7.61977,0.418874,7.22589,1.30774,0,0,0,0,0,0,1.82047,-2.6326,0.546517,0.239494,0.140533,1.09927
